date,steel_price,iron_ore_price,scrap_price,freight_index,fx_rate,supplier_id,supplier_name,material_id,material_name
2023-01-23,672.266369144761,92.21918851907128,347.6557727645386,995.05160813027,81.43960805442102,SUP003,CoreSteel,MAT100,Steel Coil
2023-01-24,658.7638683937969,109.00889860231139,360.1051850040951,1006.6530738219212,81.72517586599733,SUP003,CoreSteel,MAT100,Steel Coil
2023-01-25,687.4336571497553,103.13283052872576,330.4695399419565,832.2120859529125,83.46485015762234,SUP003,CoreSteel,MAT103,Steel Bar
2023-01-26,781.3941986035569,95.47407793045419,353.90087370236284,1007.5776148546776,83.9244629995623,SUP005,PrimeSteel,MAT100,Steel Coil
2023-01-27,661.5547495021954,107.17098665674101,334.30222958094805,954.9003736647644,81.12961900890046,SUP001,AlphaSteel,MAT101,Steel Rod
2023-01-28,691.7108262589414,109.93891415209029,329.7717487352694,989.5356602667599,83.79323617505236,SUP002,BetaMetals,MAT104,Steel Sheet
2023-01-29,716.5032836804369,94.59642913216419,340.59139438944163,948.5232866629736,84.53792675048996,SUP004,DeltaIron,MAT104,Steel Sheet
2023-01-30,647.6068713195135,103.88365367312092,349.7911679709521,1013.328881745287,83.05631313336646,SUP002,BetaMetals,MAT103,Steel Bar
2023-01-31,692.8400485439157,113.95305439528423,374.65257234662624,1003.2327393181,82.78284279463942,SUP005,PrimeSteel,MAT100,Steel Coil
2023-02-01,713.3424134087768,100.40384757129847,344.98463489849956,931.9988776602147,81.48885441680547,SUP003,CoreSteel,MAT102,Steel Plate
2023-02-02,728.9452339451204,115.95360001637982,365.7886085196646,907.2343323025209,83.35943131748927,SUP001,AlphaSteel,MAT102,Steel Plate
2023-02-03,657.1768893427386,119.79400171505192,368.53356930749345,945.8993917981784,83.33666665002025,SUP004,DeltaIron,MAT103,Steel Bar
2023-02-04,687.5739548652319,98.60421108497592,350.7757374510141,1035.6622494806986,82.99736653624568,SUP004,DeltaIron,MAT104,Steel Sheet
2023-02-05,685.8513790653749,105.67356022911858,354.93366934678846,1094.3118904449761,82.31637747476033,SUP002,BetaMetals,MAT102,Steel Plate
2023-02-06,694.6880233371447,100.23305727516794,350.7206535979624,889.6227797601412,82.4378635296368,SUP003,CoreSteel,MAT103,Steel Bar
2023-02-07,695.1107392083336,101.43574015261774,317.9324099534062,926.1154351447144,83.22552093081315,SUP004,DeltaIron,MAT104,Steel Sheet
2023-02-08,641.427829036464,107.43283582428502,342.99563375182015,991.5047394056269,84.39379193835195,SUP002,BetaMetals,MAT103,Steel Bar
2023-02-09,731.5498784089916,116.73565425148315,349.7024002280709,802.332796077506,82.4958680658537,SUP003,CoreSteel,MAT102,Steel Plate
2023-02-10,613.2732305140897,111.08915992084175,333.40984221282713,998.5043416959141,84.36703143385476,SUP003,CoreSteel,MAT103,Steel Bar
2023-02-11,705.8507373349216,113.30150146520651,322.4665445560666,1025.3104146602018,81.97200531734433,SUP001,AlphaSteel,MAT103,Steel Bar
2023-02-12,650.2329674176775,107.17653255304884,374.9739209550851,1074.5253380239508,83.3862961994054,SUP005,PrimeSteel,MAT100,Steel Coil
2023-02-13,632.3212685921571,112.07025445134084,343.2360630945983,997.5360813003608,83.78867459108787,SUP005,PrimeSteel,MAT103,Steel Bar
2023-02-14,718.2133579938295,119.34762031950474,327.4926667422708,953.5965463153905,83.41304814659605,SUP004,DeltaIron,MAT102,Steel Plate
2023-02-15,681.1044860986882,93.69751181347326,337.59557467703183,1142.129845090147,81.5798721068552,SUP004,DeltaIron,MAT102,Steel Plate
2023-02-16,758.9959398900094,110.57857181295074,326.12033664925235,1157.291452253224,83.15969555185454,SUP004,DeltaIron,MAT104,Steel Sheet
2023-02-17,684.9148505338073,117.14693066296383,349.54481177634227,997.6623041682325,85.00383036610408,SUP002,BetaMetals,MAT102,Steel Plate
2023-02-18,644.9722367120384,114.5916395331536,350.0512201429167,958.7177101037064,83.7531872644668,SUP002,BetaMetals,MAT103,Steel Bar
2023-02-19,677.4294066533575,115.69537519838158,353.3400708487042,1027.1665159459812,83.13602060878588,SUP003,CoreSteel,MAT101,Steel Rod
2023-02-20,713.4442506364363,103.49343424571046,345.4397580525007,1037.0039805238882,82.32250787489319,SUP002,BetaMetals,MAT102,Steel Plate
2023-02-21,648.857169761091,124.7314348648124,326.02499096237386,877.9781149690012,82.42986384383035,SUP002,BetaMetals,MAT100,Steel Coil
2023-02-22,724.5399145596725,109.0455702230412,372.7765452677797,938.8749419585263,83.2648646267562,SUP003,CoreSteel,MAT100,Steel Coil
2023-02-23,702.950210490635,121.34207421278269,346.8303155226166,1180.6069918010503,84.39427675713439,SUP005,PrimeSteel,MAT102,Steel Plate
2023-02-24,683.6165175890881,120.58993084048316,353.8799188585902,929.6507491897472,83.03588945099158,SUP001,AlphaSteel,MAT102,Steel Plate
2023-02-25,683.4262385098546,118.93548987606226,364.80125734194763,980.2247599287615,84.8604899841183,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-02-26,683.7508908479441,107.51640003860255,298.97747409990427,957.06878022761,84.43715246380982,SUP004,DeltaIron,MAT102,Steel Plate
2023-02-27,670.5011690358671,107.65588148392013,343.0832808824003,1001.9047672791716,82.33011680423468,SUP004,DeltaIron,MAT104,Steel Sheet
2023-02-28,703.9960562766987,102.93623432777405,365.6077704279551,876.8187350796688,81.51196721584745,SUP005,PrimeSteel,MAT103,Steel Bar
2023-03-01,720.8858554161601,101.56631886023112,342.4092800041115,973.3095021757679,84.74166589257905,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-03-02,703.8001204463939,110.84914969126004,363.7353128987636,1071.5342712869572,83.8436068231023,SUP001,AlphaSteel,MAT103,Steel Bar
2023-03-03,711.2880640958808,114.84829150720967,322.925847717305,1017.6844727416187,83.17336443133159,SUP005,PrimeSteel,MAT102,Steel Plate
2023-03-04,692.7355333970185,114.73477419222205,381.21514501129764,1127.290152187669,83.03084385968123,SUP002,BetaMetals,MAT104,Steel Sheet
2023-03-05,748.6823968501981,100.6464354369536,328.21166549115344,921.8951640278252,84.2339649762169,SUP002,BetaMetals,MAT104,Steel Sheet
2023-03-06,714.2097920373335,101.36792053347705,358.0131303499473,989.7734703511184,81.90346259199987,SUP001,AlphaSteel,MAT101,Steel Rod
2023-03-07,704.8834735892955,114.9329972423318,356.6183318937284,954.8700715094873,84.81256185659159,SUP003,CoreSteel,MAT104,Steel Sheet
2023-03-08,756.9423399184501,123.6858730363325,329.94395896134967,894.587965050023,84.21875274047778,SUP001,AlphaSteel,MAT101,Steel Rod
2023-03-09,684.1302343241977,120.74348091859574,364.1199213857463,865.0118716108353,85.64840579470464,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-03-10,713.5677524854035,109.58554524618701,341.84830976784684,953.0678952954963,85.24016286922041,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-03-11,704.3460885869096,94.77332454028561,392.67581962112433,1043.5334783108333,81.29865025544292,SUP001,AlphaSteel,MAT103,Steel Bar
2023-03-12,702.7042658272248,106.82860942986761,361.21357119960504,982.5063714630666,83.58050639506187,SUP003,CoreSteel,MAT100,Steel Coil
2023-03-13,742.6349037461702,113.86861299525648,345.1900888112027,1086.5696483780923,81.55162132489455,SUP001,AlphaSteel,MAT100,Steel Coil
2023-03-14,754.9024009870096,97.22935766200231,385.64551456305503,1005.3784504065771,84.49549358858775,SUP005,PrimeSteel,MAT103,Steel Bar
2023-03-15,705.3873720800522,114.55996327555673,340.91698574466125,845.5571297503041,83.47908890105202,SUP003,CoreSteel,MAT102,Steel Plate
2023-03-16,740.5442066044117,105.36480886844288,324.57123571640915,1006.2206434925971,84.64633758431869,SUP005,PrimeSteel,MAT103,Steel Bar
2023-03-17,695.468058972441,115.11081532334214,341.8826690752885,1113.051685610219,81.41655970707976,SUP003,CoreSteel,MAT101,Steel Rod
2023-03-18,773.2644456530516,98.07119293058787,367.64516169179524,1124.1146238283068,83.71347436282099,SUP001,AlphaSteel,MAT101,Steel Rod
2023-03-19,731.8599570435241,118.46879895683767,383.67185352340323,1059.0228924711205,82.87851850814265,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-03-20,722.2966685582234,117.24083027469507,352.57925723525926,907.797412162187,82.09541939001114,SUP002,BetaMetals,MAT103,Steel Bar
2023-03-21,723.4373990018005,91.93011962502321,369.38136407833787,1058.7738718314852,83.34775484336022,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-03-22,741.3732921856376,102.24495488639086,376.01013863524685,1104.674043050558,84.87198885792353,SUP003,CoreSteel,MAT101,Steel Rod
2023-03-23,631.3146183857662,126.94114033809963,332.18157459173176,985.8844906224234,85.25862707431062,SUP001,AlphaSteel,MAT102,Steel Plate
2023-03-24,744.780577586639,115.21318268914932,342.8777051673304,766.1290997850003,84.58001067685035,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-03-25,696.2412658251897,103.26148204844144,379.81885037412167,1062.0751381094426,82.20961203788258,SUP003,CoreSteel,MAT100,Steel Coil
2023-03-26,752.5154424155309,88.83285316508463,317.28630755078814,1028.7458682439806,83.41587967568525,SUP003,CoreSteel,MAT102,Steel Plate
2023-03-27,717.4427124387345,108.63075366516053,341.85000283751845,874.3326601157975,83.49233018912622,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-03-28,779.5410423738045,97.14217122439179,347.5349985767161,868.088036782019,83.4228655625229,SUP003,CoreSteel,MAT101,Steel Rod
2023-03-29,645.2177214437476,111.98984471343097,346.7223925634016,986.9305288819527,82.17717423333121,SUP002,BetaMetals,MAT102,Steel Plate
2023-03-30,728.0459821251357,123.05251946172338,347.556553179195,1069.4105138501616,83.62636264451432,SUP003,CoreSteel,MAT102,Steel Plate
2023-03-31,685.9309730926819,117.87130078623596,318.10049363081777,946.8204434006661,83.67864079367399,SUP003,CoreSteel,MAT104,Steel Sheet
2023-04-01,686.8325878190049,113.0940608889191,332.67404934806797,1057.3011699684882,84.2935503354358,SUP002,BetaMetals,MAT102,Steel Plate
2023-04-02,704.3783541186908,109.54784608549069,323.2189854126957,1000.660827352769,83.39060010820404,SUP002,BetaMetals,MAT104,Steel Sheet
2023-04-03,681.017456475303,123.77167798117213,411.7117539991393,1020.6169294476663,83.49404595874978,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-04-04,779.3360106728853,107.14297708535597,347.8637529668388,901.7054933002348,82.86026978950733,SUP001,AlphaSteel,MAT102,Steel Plate
2023-04-05,604.2071187101002,113.52726877339177,332.3094325341308,996.5384246195373,82.3559066441055,SUP004,DeltaIron,MAT103,Steel Bar
2023-04-06,673.9465792160622,105.7677744750914,321.1252584629009,993.306959074121,82.22430855175631,SUP005,PrimeSteel,MAT103,Steel Bar
2023-04-07,643.3557605650117,92.73023991110284,337.764649224761,981.8484656807699,80.67775209365999,SUP003,CoreSteel,MAT101,Steel Rod
2023-04-08,732.8466118199505,117.16657252904156,347.0116601070371,1017.2762712560515,83.24977070941434,SUP003,CoreSteel,MAT101,Steel Rod
2023-04-09,724.9873765245204,122.88329002107014,358.6642901413402,1115.019883074614,84.89845359667608,SUP002,BetaMetals,MAT102,Steel Plate
2023-04-10,675.533621944027,112.84481915846526,353.3139557214824,1056.7857259607208,82.65193142193655,SUP004,DeltaIron,MAT102,Steel Plate
2023-04-11,685.3819053781558,113.9181262764808,330.96807781768103,1103.9957756498839,81.24284242991158,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-04-12,699.8998139512714,109.2141979784056,340.89788986721925,1077.9881383463144,82.70693359166503,SUP004,DeltaIron,MAT100,Steel Coil
2023-04-13,714.6652904468014,113.60680944575961,356.93794816910065,1012.8853450529994,82.28230268874759,SUP003,CoreSteel,MAT100,Steel Coil
2023-04-14,737.4177448389252,97.61284756689214,330.45464129364365,1011.0853240177987,82.96567454716718,SUP005,PrimeSteel,MAT103,Steel Bar
2023-04-15,723.531896233967,117.3070391014626,368.9064445233105,1075.7923694702001,84.54983901652571,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-04-16,690.5532832565104,106.6637121003574,337.7269162306475,1191.48130313608,82.75706932294642,SUP005,PrimeSteel,MAT100,Steel Coil
2023-04-17,722.4913982888609,119.11860975821568,348.73961472357337,971.4944352811943,84.69493361856586,SUP002,BetaMetals,MAT102,Steel Plate
2023-04-18,687.280445598629,111.3319457950019,390.2744374056144,860.2574669021833,81.72815243912315,SUP001,AlphaSteel,MAT101,Steel Rod
2023-04-19,718.6760918341846,103.71376272644547,351.73679506105424,849.9800740465976,83.06109500691552,SUP003,CoreSteel,MAT103,Steel Bar
2023-04-20,679.7000152517978,122.66432250222789,366.5608850858735,965.0434449762993,83.74054003352758,SUP002,BetaMetals,MAT103,Steel Bar
2023-04-21,728.8510207771945,92.74810695533125,330.6035973346619,1058.5171154559064,83.27743641617921,SUP003,CoreSteel,MAT101,Steel Rod
2023-04-22,573.4365757593758,110.42216154788599,335.42710515359835,1043.6162895796888,83.10262667030405,SUP003,CoreSteel,MAT100,Steel Coil
2023-04-23,624.1277244629853,110.94572502138668,350.36134690306517,1124.946000289997,83.31493962455855,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-04-24,689.4481099885263,94.34392730168973,357.14469702607175,1095.7884750172332,82.29373160589836,SUP004,DeltaIron,MAT102,Steel Plate
2023-04-25,766.1064087981194,105.20252138108745,408.810078516837,1064.133539434586,83.20442297534821,SUP002,BetaMetals,MAT102,Steel Plate
2023-04-26,685.123299744344,123.82711197561851,314.2657872216072,1104.1763816802545,83.03847192545147,SUP003,CoreSteel,MAT100,Steel Coil
2023-04-27,712.2438059938574,117.1678523568988,317.1952476973566,932.9653161970045,81.80228742611835,SUP005,PrimeSteel,MAT100,Steel Coil
2023-04-28,689.880100430073,123.31450688814627,367.4699699645804,1099.1146765553844,82.90046829021134,SUP005,PrimeSteel,MAT102,Steel Plate
2023-04-29,678.0262411261416,122.469833695312,345.05749532567205,1021.3640667851985,83.92802983949493,SUP002,BetaMetals,MAT100,Steel Coil
2023-04-30,777.3800106753416,94.33579755363604,358.8695481350964,956.3648144636769,82.83253303151808,SUP003,CoreSteel,MAT102,Steel Plate
2023-05-01,686.2770919928327,101.2192143931204,340.22180984712287,1121.0690047233982,82.477122337729,SUP005,PrimeSteel,MAT100,Steel Coil
2023-05-02,704.2429599766937,107.35683404610855,345.0545146063868,1127.97017222453,83.90540578825158,SUP005,PrimeSteel,MAT103,Steel Bar
2023-05-03,658.7925004020353,114.1704173786523,373.20388421536796,1081.3324165217891,83.28375003174335,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-05-04,763.0296025610936,116.2875601017741,326.0088376597467,952.9554350560214,83.32137084186904,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-05-05,651.0612214201752,117.93632776011655,339.09617216682574,1109.2492828373229,82.92211652277307,SUP003,CoreSteel,MAT104,Steel Sheet
2023-05-06,754.7390176293934,118.68908978478531,354.4425555804469,948.3955891647695,83.4056200028337,SUP001,AlphaSteel,MAT100,Steel Coil
2023-05-07,708.5920373028382,108.55237286100117,333.0745007985023,997.136964211312,84.99014812913067,SUP001,AlphaSteel,MAT101,Steel Rod
2023-05-08,776.4036837031496,106.15049018855021,356.20748483454094,911.715240802611,82.61143799834792,SUP004,DeltaIron,MAT102,Steel Plate
2023-05-09,766.4529998113749,106.45106116265619,327.0899449305818,971.4201144472943,82.7887117525306,SUP003,CoreSteel,MAT103,Steel Bar
2023-05-10,689.8694996822358,110.61625839467956,337.31345026768395,959.3484526360645,81.55818669237065,SUP004,DeltaIron,MAT103,Steel Bar
2023-05-11,695.6394657280524,113.40582383670629,350.36253849895445,1067.847673294892,84.05940626586302,SUP004,DeltaIron,MAT101,Steel Rod
2023-05-12,707.4446230997161,125.04319696931857,359.6908005129158,980.6248546161746,83.61285949774295,SUP005,PrimeSteel,MAT100,Steel Coil
2023-05-13,678.0088963442726,115.03477453781603,349.1527014666051,1045.54581362885,81.25676483935477,SUP003,CoreSteel,MAT101,Steel Rod
2023-05-14,722.9068000159768,95.01464770493934,372.8906798683573,899.8973007739529,83.87476316861398,SUP001,AlphaSteel,MAT100,Steel Coil
2023-05-15,670.4829395196751,114.57215491490177,361.6904476219748,1071.1656897986375,83.1121483202598,SUP005,PrimeSteel,MAT100,Steel Coil
2023-05-16,680.1497702396397,104.07800249891174,371.1598892382163,1024.446465426713,81.39879113363742,SUP001,AlphaSteel,MAT101,Steel Rod
2023-05-17,690.8047144423832,106.5907559583371,346.8203686682914,995.3378140656584,81.51648461107598,SUP001,AlphaSteel,MAT103,Steel Bar
2023-05-18,658.5963598070457,130.9035408694722,344.54470225532765,887.4796764863706,83.4256416097186,SUP004,DeltaIron,MAT101,Steel Rod
2023-05-19,640.9825416955753,123.72172521609629,349.04129830569764,946.2405470908566,82.82223557636344,SUP005,PrimeSteel,MAT101,Steel Rod
2023-05-20,723.7072773301423,94.63638822758179,354.5039343641991,943.8295165435637,82.89423334412295,SUP001,AlphaSteel,MAT103,Steel Bar
2023-05-21,668.4647896160247,121.88423784539313,351.33620746162194,965.9372775066954,84.71786793101614,SUP004,DeltaIron,MAT101,Steel Rod
2023-05-22,711.6274535907929,117.30262799884184,322.7206467585674,1048.1118730194019,83.2002543385741,SUP002,BetaMetals,MAT100,Steel Coil
2023-05-23,771.2957872847575,98.85148578848899,324.6716071781671,994.6923367792589,84.0590909743414,SUP002,BetaMetals,MAT103,Steel Bar
2023-05-24,653.3202062562725,112.59534748573454,361.4365331053928,961.993823822564,81.89002864001091,SUP002,BetaMetals,MAT101,Steel Rod
2023-05-25,631.099513747882,112.43757239147308,327.765774421977,937.5498088345985,83.52319300535741,SUP005,PrimeSteel,MAT100,Steel Coil
2023-05-26,703.7324791037124,102.05900102719158,338.8902050481488,961.2268322742732,81.80152446000383,SUP004,DeltaIron,MAT104,Steel Sheet
2023-05-27,779.6201961131962,99.99497607948861,362.4727721887869,1032.5010648085668,81.92999064649882,SUP005,PrimeSteel,MAT101,Steel Rod
2023-05-28,678.7817273426413,108.31967783004477,369.4198500191378,1163.972258327518,81.6865186486705,SUP002,BetaMetals,MAT104,Steel Sheet
2023-05-29,737.7346553676614,115.28802689202641,339.87441575233413,1019.8244485250323,82.13269910577569,SUP003,CoreSteel,MAT104,Steel Sheet
2023-05-30,724.1025911857555,112.3987298183815,321.40537720881815,908.6959997809037,83.81075423637957,SUP003,CoreSteel,MAT102,Steel Plate
2023-05-31,705.7391867801936,100.31945383069646,351.2981453871298,1015.2279420579326,82.49507283192895,SUP004,DeltaIron,MAT100,Steel Coil
2023-06-01,705.3155410275054,108.2553757905768,356.1953770083364,984.2105094803819,83.85703624196648,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-06-02,710.1152577312351,106.8921806314767,330.625119140872,920.2253275979112,83.0252481338317,SUP002,BetaMetals,MAT101,Steel Rod
2023-06-03,744.5712267958344,103.38443988842467,353.8621806836707,959.4463458745573,83.79979049170024,SUP002,BetaMetals,MAT102,Steel Plate
2023-06-04,692.4580369849493,101.30871649705354,339.2705914699018,990.0970293451303,82.91682273551302,SUP002,BetaMetals,MAT100,Steel Coil
2023-06-05,680.2963542723986,114.21412511634429,366.6843725825516,1048.570091710607,83.02516195752534,SUP003,CoreSteel,MAT101,Steel Rod
2023-06-06,679.0923360764931,115.7351074614449,320.18650689499026,957.4546047739623,82.6499976471808,SUP001,AlphaSteel,MAT101,Steel Rod
2023-06-07,694.9047172637527,110.02475363489117,318.20205912042445,1095.5924597445276,82.80192979703767,SUP003,CoreSteel,MAT100,Steel Coil
2023-06-08,722.9245825223646,113.22102124974778,331.1886035163655,980.3072925894103,82.35909702952333,SUP003,CoreSteel,MAT101,Steel Rod
2023-06-09,704.7792755738807,103.12329829007392,305.2199726416163,870.7220272896495,81.19189560338125,SUP002,BetaMetals,MAT103,Steel Bar
2023-06-10,701.8530074401006,110.45445764588972,360.03734633357476,932.4062280649241,83.47051707345142,SUP005,PrimeSteel,MAT103,Steel Bar
2023-06-11,736.95340413356,119.4247057364341,328.61629591497893,844.3492364686796,84.20431881901071,SUP004,DeltaIron,MAT102,Steel Plate
2023-06-12,710.6958996093381,120.61458088234558,314.4855565724479,939.7464479378978,80.48740897775606,SUP001,AlphaSteel,MAT102,Steel Plate
2023-06-13,697.5919299578277,115.66042914045224,366.51466706235345,980.0501270375471,84.4004922790184,SUP003,CoreSteel,MAT102,Steel Plate
2023-06-14,697.3081335638966,128.5037722392675,337.14981603323,1042.2639612729529,83.84504940815528,SUP002,BetaMetals,MAT103,Steel Bar
2023-06-15,702.1325962031561,114.34359838665385,350.8002718004819,1032.7935434111846,82.58328157101637,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-06-16,727.052151002129,126.51479342196353,356.2688261922304,949.3227900830692,81.96369630153828,SUP005,PrimeSteel,MAT101,Steel Rod
2023-06-17,746.9176472723577,102.22607686354925,375.3999153951255,1046.228062838069,83.28579543636168,SUP002,BetaMetals,MAT101,Steel Rod
2023-06-18,623.7802099414736,113.66914005538827,356.259088389063,1107.2763420789297,82.80751336410836,SUP004,DeltaIron,MAT101,Steel Rod
2023-06-19,709.618898791014,118.77696537131958,320.8189579770659,932.073458195541,83.73667009136355,SUP002,BetaMetals,MAT102,Steel Plate
2023-06-20,741.4708556888627,96.47174681047811,352.45054501915786,1187.3591505877007,82.85421175564939,SUP003,CoreSteel,MAT104,Steel Sheet
2023-06-21,672.3316178904385,118.86821768016483,332.6451621154572,965.6119773416788,82.27189446577651,SUP001,AlphaSteel,MAT100,Steel Coil
2023-06-22,747.1176938746906,107.02341653707228,356.40230663953497,1048.0557726459256,83.57852770563323,SUP005,PrimeSteel,MAT100,Steel Coil
2023-06-23,686.2744769375713,124.56911432085172,365.36457733306054,883.8459290614292,83.37007718030328,SUP002,BetaMetals,MAT104,Steel Sheet
2023-06-24,717.168852674453,100.08358785400051,306.3504749011445,1012.2787757492888,81.4601629075741,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-06-25,701.9088542683699,120.86321854001005,385.62758269960244,965.4170401997252,81.25512571159923,SUP003,CoreSteel,MAT102,Steel Plate
2023-06-26,643.6229335453703,105.24385965908897,360.3919419352691,966.4281229410228,82.52104422904085,SUP004,DeltaIron,MAT101,Steel Rod
2023-06-27,634.6772684398076,110.81776429949925,327.0463773305907,886.6561550964645,81.71738695034051,SUP003,CoreSteel,MAT103,Steel Bar
2023-06-28,796.1881569957216,103.27035400357445,390.29772804438085,1058.317788045469,84.1664438298558,SUP001,AlphaSteel,MAT100,Steel Coil
2023-06-29,684.1709051265212,132.6945935074027,391.47625919387656,1005.406809701893,82.6270005404956,SUP002,BetaMetals,MAT101,Steel Rod
2023-06-30,656.1341579941952,108.97877386209264,320.920019904684,1001.8707503449316,84.04746332797063,SUP003,CoreSteel,MAT101,Steel Rod
2023-07-01,687.2537059494762,120.89723065744609,347.4410089349984,921.9661284512766,82.64170286611449,SUP004,DeltaIron,MAT103,Steel Bar
2023-07-02,766.0309862853152,107.82040734957735,346.994294499194,897.0391450259331,83.507649711607,SUP003,CoreSteel,MAT102,Steel Plate
2023-07-03,732.4533979807164,106.32173128602935,371.58087635953973,942.2349701098215,83.79022972669381,SUP002,BetaMetals,MAT104,Steel Sheet
2023-07-04,744.9975259471795,108.69299245255412,328.2141216082769,923.5032419710417,82.59721718217615,SUP002,BetaMetals,MAT102,Steel Plate
2023-07-05,629.5964699205077,106.91823001843024,329.2681077019811,989.0294763609572,82.31974046108733,SUP004,DeltaIron,MAT104,Steel Sheet
2023-07-06,725.8917912466108,109.39631897616276,350.7218216254964,1074.4145629193822,84.06030698247872,SUP004,DeltaIron,MAT100,Steel Coil
2023-07-07,629.3256146010075,107.71664780383904,328.4570623497282,1144.2883500775313,84.75294843619541,SUP004,DeltaIron,MAT104,Steel Sheet
2023-07-08,719.5169583972154,118.38951991551879,354.1072021973676,832.340122412718,82.84873343409106,SUP001,AlphaSteel,MAT100,Steel Coil
2023-07-09,699.3148585633688,117.17518434234697,336.3289948046294,1066.1225210417206,84.19917451924366,SUP005,PrimeSteel,MAT104,Steel Sheet
2023-07-10,732.173730846007,104.45187721106583,343.96218716347187,1075.0491304442369,83.10509300305671,SUP003,CoreSteel,MAT101,Steel Rod
2023-07-11,668.0757741867282,99.9669964433995,333.9601519011365,1014.3146437150594,82.4876161496715,SUP004,DeltaIron,MAT102,Steel Plate
2023-07-12,666.45280406562,107.21043668504534,347.561682743521,991.117490944685,82.98365750296539,SUP004,DeltaIron,MAT100,Steel Coil
2023-07-13,636.243281381136,133.14983015742644,384.54146111633605,1055.1420860427008,83.08510436796475,SUP001,AlphaSteel,MAT100,Steel Coil
2023-07-14,684.0189632188482,127.24451281320708,352.76741997308966,1172.6784140827592,82.73232093814083,SUP002,BetaMetals,MAT102,Steel Plate
2023-07-15,705.0612031096941,111.37308429477737,337.1676876843607,950.2997556147069,84.03820684390523,SUP003,CoreSteel,MAT103,Steel Bar
2023-07-16,697.4656998751288,96.93383737963387,361.927020065091,948.1114182118778,82.8606355911743,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-07-17,712.7208848222066,118.94527400452705,393.7177167650336,1033.7740529795537,83.74725937323481,SUP001,AlphaSteel,MAT103,Steel Bar
2023-07-18,713.807393091745,122.32435868571758,348.12911775016653,1084.6116646952391,82.29392808706399,SUP005,PrimeSteel,MAT103,Steel Bar
2023-07-19,751.9340434127774,124.08320667603375,321.92870149198825,962.5343197401713,81.76731145473953,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-07-20,690.1300055140435,99.4437125579813,361.72426492014654,1094.9272860718543,84.74272817023093,SUP005,PrimeSteel,MAT102,Steel Plate
2023-07-21,673.3937696299363,98.15337022392426,364.9316698038633,1012.4842223299968,84.7692413337638,SUP001,AlphaSteel,MAT100,Steel Coil
2023-07-22,655.3857795832075,127.0529421772335,318.59719250504605,991.2783565069872,83.22965642324816,SUP005,PrimeSteel,MAT103,Steel Bar
2023-07-23,696.082151189557,102.78680485031637,339.3040299752192,899.4443516131531,81.81794337369746,SUP002,BetaMetals,MAT101,Steel Rod
2023-07-24,682.8398677742525,122.36233479291171,342.87342415406556,999.7977509195836,84.27983237233904,SUP003,CoreSteel,MAT100,Steel Coil
2023-07-25,713.1938925378447,114.25245904855606,353.82780272074785,1042.25284980034,82.51368345336112,SUP003,CoreSteel,MAT103,Steel Bar
2023-07-26,749.6150525210763,99.68414514917953,344.7779081408367,1178.111128084751,83.15222096230274,SUP001,AlphaSteel,MAT104,Steel Sheet
2023-07-27,712.5601964964249,127.60173672018148,389.05643149483444,938.577712847317,85.13920527970289,SUP004,DeltaIron,MAT104,Steel Sheet
2023-07-28,733.5190052500213,101.14906771253251,368.261739001219,999.0353082839356,82.79963237318323,SUP005,PrimeSteel,MAT100,Steel Coil
2023-07-29,688.0764211341595,114.07727594197092,389.7623645123769,958.9020008996134,83.24844169370924,SUP001,AlphaSteel,MAT103,Steel Bar
2023-07-30,738.8360340828507,105.76596007671198,376.8625869338499,1032.4837125143492,81.64136605937799,SUP004,DeltaIron,MAT103,Steel Bar
2023-07-31,657.05727470215,121.99115678483454,346.7664752389999,916.2360550092296,81.96077157434114,SUP002,BetaMetals,MAT101,Steel Rod
2023-08-01,727.6065660610777,97.8243544485213,338.67226327044176,949.4841793225073,83.74965539757358,SUP005,PrimeSteel,MAT102,Steel Plate
2023-08-02,734.9102141622326,122.77362981344743,357.5264332203066,1156.8927021268164,83.20207778989945,SUP004,DeltaIron,MAT102,Steel Plate
2023-08-03,682.71572163533,113.6052518592232,357.28682520207104,1068.1863574121096,82.60387307918813,SUP002,BetaMetals,MAT103,Steel Bar
2023-08-04,633.1859194309864,117.2745591255858,346.92455632411543,994.0999106920594,82.84072546247225,SUP001,AlphaSteel,MAT100,Steel Coil
