date,steel_price,iron_ore_price,scrap_price,freight_index,fx_rate,supplier_id,supplier_name,material_id,material_name,pct_change,volatility_score,predicted_mean
2023-11-02,836.6737574920131,75.19287324145593,412.5718681800183,895.1886721123343,82.745330104918,SUP004,DeltaIron,MAT100,Steel Coil,21.02615186508747,High,725.781619157435
2023-11-03,768.8828796514891,130.78670839519037,320.39209353683646,999.298935414112,80.6869825094706,SUP003,CoreSteel,MAT103,Steel Bar,-8.102426690629304,High,741.3589146192728
2023-11-04,766.8231877758174,89.25308126057229,347.5432838551273,991.3946354239501,84.7736596913798,SUP004,DeltaIron,MAT100,Steel Coil,-0.26788109479110034,Normal,738.3217265164515
2023-11-05,774.2137913246008,131.48770221617227,320.8594049946327,900.7008184675252,78.92085490829535,SUP004,DeltaIron,MAT102,Steel Plate,0.9637950008032581,Normal,748.0829639394677
2023-11-06,724.8875129972284,110.29163253805766,350.6281900073604,1154.033624860212,83.2699443901672,SUP002,BetaMetals,MAT100,Steel Coil,-6.371144363494241,High,755.6538683387165
2023-11-07,762.1062240816232,103.03038636907091,360.88318589091034,933.3455760041755,83.46009719906297,SUP003,CoreSteel,MAT100,Steel Coil,5.134411949035322,High,760.7005505140598
2023-11-08,639.3484071507957,88.78903584796782,309.6307598918168,1023.7885168056276,83.40004872693838,SUP002,BetaMetals,MAT104,Steel Sheet,-16.107704287385516,High,753.2765372105096
2023-11-09,751.4871879900777,79.28698888101363,293.9366233114663,987.5568471549562,81.89996489357851,SUP003,CoreSteel,MAT102,Steel Plate,17.539541756116893,High,741.1070272816618
2023-11-10,716.4441036968174,79.47727927333395,355.9551948291788,964.2473518467452,82.80653137341744,SUP005,PrimeSteel,MAT104,Steel Sheet,-4.663164569310396,High,733.6157735738516
2023-11-11,814.9188270980583,65.67806771781127,356.6546180622591,1120.0396505942385,82.3524350656795,SUP003,CoreSteel,MAT104,Steel Sheet,13.7449276074876,High,740.4865791913144
2023-11-12,704.6990600724303,90.75050105241247,371.01961521416644,884.2852350317795,83.17661799724638,SUP001,AlphaSteel,MAT102,Steel Plate,-13.525244890723997,High,730.5559032981472
2023-11-13,700.3490370982483,119.04430618696205,356.1721990198615,1053.4681070096012,82.73006446639539,SUP001,AlphaSteel,MAT100,Steel Coil,-0.6172880340914344,Normal,727.0504067411501
2023-11-14,769.7856006307504,95.32319880943723,388.5678142241339,1076.100414238247,82.32524150476563,SUP005,PrimeSteel,MAT100,Steel Coil,9.914565431573674,High,728.1474605338826
2023-11-15,622.6453455398706,105.5612501411718,350.3559011047327,1139.7633862164894,84.19137457003205,SUP002,BetaMetals,MAT103,Steel Bar,-19.114446278329368,High,725.761308875179
2023-11-16,666.6693828078735,89.21492289602955,358.67056300164256,1017.1300080371191,81.3384926823864,SUP004,DeltaIron,MAT102,Steel Plate,7.070483636207281,High,713.6444795634354
2023-11-17,746.2216077427448,116.07159770288226,302.05741012153436,1002.3607243615041,82.55673518416842,SUP001,AlphaSteel,MAT103,Steel Bar,11.932785123536615,High,717.8984087128537
2023-11-18,806.254672917425,117.13991950604483,381.84734731042875,1039.272413243444,83.47553725802968,SUP005,PrimeSteel,MAT100,Steel Coil,8.044937931544883,High,716.6606724013348
2023-11-19,645.72363049079,148.40396274591387,311.0170058141679,967.7846203928922,81.19842222288341,SUP002,BetaMetals,MAT102,Steel Plate,-19.910711567817007,High,708.235611032529
2023-11-20,807.3891351116986,71.0487795388338,367.99644273392715,993.3112666224503,83.49134490351943,SUP005,PrimeSteel,MAT100,Steel Coil,25.03633086774797,High,723.5270536058789
2023-11-21,610.0342916847274,87.2349919364715,378.5366968924468,1050.6042789121109,80.01010101638698,SUP005,PrimeSteel,MAT104,Steel Sheet,-24.443584245119688,High,700.7054380421614
2023-11-22,751.9452878354662,86.74106704606086,357.77984644437043,905.1551730564272,84.50599138049859,SUP001,AlphaSteel,MAT102,Steel Plate,23.262789991497733,High,719.1768583701036
2023-11-23,705.7083884566829,81.92567767566337,335.59924034032684,1005.648483239308,83.82948283437146,SUP001,AlphaSteel,MAT100,Steel Coil,-6.1489712252709054,High,724.7538591770764
2023-11-24,679.6527564900895,109.05177223351275,339.2219360294719,918.597618978531,84.92455593768031,SUP004,DeltaIron,MAT100,Steel Coil,-3.692124451513834,High,715.24402328384
2023-11-25,757.0576164269032,93.42987071672695,371.57400313068666,927.9743620445822,83.30880942859677,SUP001,AlphaSteel,MAT102,Steel Plate,11.388883396361592,High,708.2158723566225
2023-11-26,654.4823591147613,120.4962988562906,359.7561741676991,872.8600372097412,83.92520959427722,SUP005,PrimeSteel,MAT103,Steel Bar,-13.549200891243663,High,709.4671193029042
2023-11-27,717.545363427773,85.09161911168127,326.08773542031133,1066.4101578602354,84.0227624795669,SUP002,BetaMetals,MAT101,Steel Rod,9.635554485885534,High,696.6322947766291
2023-11-28,697.3220442316997,125.40592098432697,350.6329289056978,990.0736132916131,80.13514340440278,SUP004,DeltaIron,MAT104,Steel Sheet,-2.8184028811035544,Normal,709.1019737119108
2023-11-29,624.5325720615806,143.26565338266695,328.93207432186864,862.531929249788,84.91389128047021,SUP004,DeltaIron,MAT103,Steel Bar,-10.43842981478057,High,690.9001571727842
2023-11-30,715.1001421220598,146.06633837629502,358.26588228296737,989.9225351558559,84.66947871330714,SUP005,PrimeSteel,MAT103,Steel Bar,14.501656776926119,High,692.2418362678382
2023-12-01,673.465368029581,101.96752114888343,343.03974464169806,966.8616250096716,84.33862814278987,SUP001,AlphaSteel,MAT100,Steel Coil,-5.822229872438223,High,691.3579236306226
2023-12-02,660.4605398514309,125.95714528800058,365.11355980138893,986.2186302037953,82.00245034161726,SUP001,AlphaSteel,MAT104,Steel Sheet,-1.9310314673194662,Normal,677.558341262698
2023-12-03,687.336389629149,126.33777686767675,359.6439144138419,956.8774590472633,85.62789034988857,SUP003,CoreSteel,MAT102,Steel Plate,4.069258972498768,High,682.2517741933249
2023-12-04,738.010512443718,103.43403239862269,354.2847118522833,858.5474523656387,83.12658478833505,SUP002,BetaMetals,MAT104,Steel Sheet,7.37253600699217,High,685.1753669098883
2023-12-05,682.5087211819103,142.6640548346359,361.14412540932767,1011.485581017429,82.60918060326355,SUP001,AlphaSteel,MAT103,Steel Bar,-7.520460796422634,High,683.0591779027756
2023-12-06,773.820214108076,126.91002476336848,345.04027469435783,933.8152046903148,84.50053686894424,SUP004,DeltaIron,MAT104,Steel Sheet,13.378802364318542,High,704.3859839094179
2023-12-07,709.1511160463253,146.37062350216223,351.68163556100427,1025.7630814198708,82.77929420835248,SUP002,BetaMetals,MAT104,Steel Sheet,-8.357121833046177,High,703.5361230414558
2023-12-08,756.9457084568065,108.41115778053623,339.9484835483733,1076.8292171750063,83.53095793283165,SUP001,AlphaSteel,MAT101,Steel Rod,6.739690783671981,High,715.4618859596309
2023-12-09,853.829349945717,121.92891017684373,329.6989296988836,1047.2053509978853,84.1412692450017,SUP002,BetaMetals,MAT101,Steel Rod,12.79928539213575,High,743.086001687386
2023-12-10,680.8331830984216,122.35830730757297,342.85930837293637,941.8454990413359,81.94767530873312,SUP004,DeltaIron,MAT100,Steel Coil,-20.261211079039832,High,742.1569721829964
2023-12-11,567.05655302042,78.2095048061969,313.83630724382,1009.0188829945521,83.16787120662195,SUP004,DeltaIron,MAT101,Steel Rod,-16.711381422423123,High,717.7349779796681
2023-12-12,758.0718282385683,125.52480973826312,394.6433820481308,1014.4846086748316,83.08688326897557,SUP002,BetaMetals,MAT103,Steel Bar,33.68540125331552,High,728.5297075591906
2023-12-13,675.5163733267551,101.96339734892405,361.819354934647,960.6737111212306,82.10051971766902,SUP005,PrimeSteel,MAT100,Steel Coil,-10.890189008030603,High,714.4863017332876
2023-12-14,741.5812613798599,125.62561363575426,378.49153133036407,812.3419477387105,81.89938777529224,SUP004,DeltaIron,MAT101,Steel Rod,9.779909216374904,High,719.1191796380783
2023-12-15,750.9347566131017,135.0254202913548,335.3861309137743,931.0754182056207,83.09834293554881,SUP001,AlphaSteel,MAT102,Steel Plate,1.261290666357695,Normal,718.2604722318348
2023-12-16,737.094571235847,78.29624670877433,377.4205151725994,787.5587163634333,81.61444841321986,SUP001,AlphaSteel,MAT103,Steel Bar,-1.8430609657325459,Normal,701.584075273282
2023-12-17,756.7954973153611,69.3945204831333,369.8751942399378,962.9739612671135,82.11613388617504,SUP003,CoreSteel,MAT101,Steel Rod,2.672781329332352,Normal,712.4358344471304
2023-12-18,819.4730988519095,105.98037065678862,436.2010992762678,1018.3896989691285,83.98417729443207,SUP003,CoreSteel,MAT102,Steel Plate,8.28197336782388,High,748.4953409944861
2023-12-19,746.5059612306208,99.03340117366086,323.7121219190251,1013.9515431909128,84.74594297105463,SUP003,CoreSteel,MAT100,Steel Coil,-8.904152890865669,High,746.843074279065
2023-12-20,698.0356487466734,133.84430223618187,377.91733498385116,1060.3963314029852,82.73700020694025,SUP003,CoreSteel,MAT100,Steel Coil,-6.492957190059634,High,750.0601136247676
2023-12-21,705.1739309856911,127.67493301668301,350.4770225802563,1089.1039403196378,83.64329259091772,SUP005,PrimeSteel,MAT101,Steel Rod,1.0226243103535593,Normal,744.8590664256006
2023-12-22,701.2505260609543,83.24238114539492,347.5198942525664,950.8109766380753,82.22893154158777,SUP001,AlphaSteel,MAT103,Steel Bar,-0.5563740734506051,Normal,737.7613192038654
2023-12-23,675.2883870802964,72.33603757430429,327.7498422410476,1068.9555029041064,83.16629973921133,SUP005,PrimeSteel,MAT103,Steel Bar,-3.7022630309444082,High,728.9318643245009
2023-12-24,669.4963548050287,97.64479110018985,357.52572511725367,994.2848079210024,84.92567689411705,SUP002,BetaMetals,MAT104,Steel Sheet,-0.8577124064446551,Normal,716.4605582515962
2023-12-25,807.3495995228322,102.70913313390602,352.97017718727966,1096.6175204676347,83.89876496759548,SUP001,AlphaSteel,MAT103,Steel Bar,20.590589288264205,High,714.7286297760138
2023-12-26,664.1935448493433,120.06611670524342,335.196726308109,995.6670121233508,81.26414535777617,SUP005,PrimeSteel,MAT101,Steel Rod,-17.731606575156345,High,702.9697131501171
2023-12-27,650.5426263665261,137.40815200787645,340.9224436120893,877.8690548597225,82.15219077157666,SUP004,DeltaIron,MAT102,Steel Plate,-2.0552621428914453,Normal,696.1849956672389
2023-12-28,694.0827692968616,107.33290893628761,304.8388436892094,1061.3499985607343,82.54059009595566,SUP001,AlphaSteel,MAT100,Steel Coil,6.692896232414491,High,694.6005439974061
2023-12-29,745.5420917249045,104.66234832244932,340.4071203486622,907.658208857619,81.60253820012404,SUP001,AlphaSteel,MAT102,Steel Plate,7.414003733326169,High,700.9279105208276
2023-12-30,692.3663197814783,91.45587402176267,322.18567943478,1123.5239532417224,81.74426009499817,SUP001,AlphaSteel,MAT101,Steel Rod,-7.132497619335942,High,703.3676151924249
2023-12-31,775.8531446461369,116.99833901880741,377.552743223823,893.0313757796459,82.87299537813148,SUP002,BetaMetals,MAT101,Steel Rod,12.058186898953771,High,718.5614423125834
2024-01-01,598.0024937903811,121.29650239225515,371.2144773484592,1019.9960687344586,81.39321407836448,SUP002,BetaMetals,MAT101,Steel Rod,-22.923236450484797,High,688.6547129222332
2024-01-02,772.9705072677867,105.41043625587827,326.4166859111909,999.1860971800734,82.4199048401326,SUP003,CoreSteel,MAT101,Steel Rod,29.25874311466292,High,704.1942789820107
2024-01-03,791.4797312110164,96.49265580824826,330.6244331964915,1069.691821799243,82.4406056367556,SUP003,CoreSteel,MAT101,Steel Rod,2.3945575890927717,Normal,724.3281511026522
2024-01-04,758.818211291402,97.70618178503557,344.9498732730449,1034.008809970232,83.68514525819175,SUP004,DeltaIron,MAT102,Steel Plate,-4.126640093441192,High,733.5760713875865
2024-01-05,729.0102436134331,120.23105317306913,362.6558611131014,974.4774386482051,81.27075743909558,SUP002,BetaMetals,MAT104,Steel Sheet,-3.928209317385778,High,731.2143788002335
2024-01-06,553.9534603724071,87.09705753830156,342.57507025927504,1081.2991985704914,84.35436598605078,SUP005,PrimeSteel,MAT103,Steel Bar,-24.01293874463746,High,711.4411131703663
2024-01-07,652.8647653996106,109.99824891060487,346.6438975413209,967.6717184580687,83.00971176266542,SUP003,CoreSteel,MAT104,Steel Sheet,17.855526159310987,High,693.8713447065768
2024-01-08,688.0400223659394,101.49675367622581,367.2805461217197,1013.7590316354255,81.96039376753231,SUP001,AlphaSteel,MAT103,Steel Bar,5.387832033606288,High,706.7338487887993
2024-01-09,729.1688713159274,122.1344956328346,313.99739792300187,965.7486440969445,84.7983404732205,SUP004,DeltaIron,MAT101,Steel Rod,5.977682636623327,High,700.476472224248
2024-01-10,621.6869574299658,86.45060530704154,332.45361295774285,1094.3970094137542,84.55764188065604,SUP001,AlphaSteel,MAT102,Steel Plate,-14.740332193829053,High,676.220361684098
2024-01-11,789.3866893185707,138.34988354979563,313.59892964949967,959.2965342363576,84.3491292630324,SUP005,PrimeSteel,MAT101,Steel Rod,26.9749477424893,High,680.5872871165506
2024-01-12,803.3947992460675,122.83402439313615,388.27705535625626,1064.5334489957256,81.81450218398514,SUP001,AlphaSteel,MAT100,Steel Coil,1.7745561354206574,Normal,691.2136522069269
2024-01-13,646.9567279816121,122.64735231333026,372.5896588903086,937.4691040902459,83.47802433747808,SUP005,PrimeSteel,MAT101,Steel Rod,-19.472128947220234,High,704.4998332939564
2024-01-14,682.9523020952969,136.91250190220154,370.5783703360696,979.5455733374569,83.18441207985104,SUP003,CoreSteel,MAT102,Steel Plate,5.563830246573764,High,708.7980528219114
2024-01-15,659.2628893010698,138.10630436756477,346.9167561835484,1048.0136923551752,83.69877067264456,SUP005,PrimeSteel,MAT104,Steel Sheet,-3.468677493515726,High,704.6870338126444
2024-01-16,685.4572625335599,131.61729507088822,382.12787332227634,988.5413204694523,84.57735788799467,SUP002,BetaMetals,MAT100,Steel Coil,3.9732819270716924,High,698.4425182723061
2024-01-17,697.9581088333496,131.26956333125273,351.1778854592817,956.0916474191298,81.55721662050212,SUP003,CoreSteel,MAT103,Steel Bar,1.8237236634687681,Normal,709.338397044218
2024-01-18,723.7535426683929,129.27454711021076,361.80567494041725,1015.9060214886367,83.10990891681517,SUP003,CoreSteel,MAT103,Steel Bar,3.695842702961194,High,699.9622332370499
2024-01-19,760.5998368451172,117.7969812651557,336.0856022026883,1151.5881730386304,83.59962806747022,SUP001,AlphaSteel,MAT100,Steel Coil,5.09100018231019,High,693.8486671797712
2024-01-20,755.1663415792426,58.95751251729627,335.5474491906248,1090.5149608016332,83.33555247166208,SUP003,CoreSteel,MAT102,Steel Plate,-0.7143697648440361,Normal,709.307183408004
2024-01-21,720.4207901012263,93.46889892954806,363.4691854782991,992.89339546584,82.88803942140673,SUP001,AlphaSteel,MAT101,Steel Rod,-4.6010460960633655,High,714.6598245517083
2024-01-22,825.9580709384517,133.2461396372787,340.0524734965237,1024.5265920379463,84.23730153993552,SUP003,CoreSteel,MAT103,Steel Bar,14.64939411623536,High,738.4734219284773
2024-01-23,779.9703379597371,95.7647022020941,338.93029853673045,917.3565581733424,84.20855816250341,SUP001,AlphaSteel,MAT101,Steel Rod,-5.567804782930863,High,751.9752898465025
2024-01-24,603.7323166399364,110.62099310019337,344.59067355603605,986.4384443227632,83.7455892070169,SUP001,AlphaSteel,MAT100,Steel Coil,-22.595477384538476,High,738.5144623903007
2024-01-25,644.1030168734871,95.29683551843384,386.6991138852091,1121.6680240733792,83.01360280219873,SUP004,DeltaIron,MAT102,Steel Plate,6.686854276450416,High,727.1358158481713
2024-01-26,676.2540683923111,136.45355039304033,309.55306405098327,1005.7238642557918,83.34156545982171,SUP003,CoreSteel,MAT102,Steel Plate,4.991600827284892,High,715.0864203549132
2024-01-27,635.3330172160355,76.84155388607934,336.6901814739312,885.8485339543322,83.0717805098457,SUP003,CoreSteel,MAT102,Steel Plate,-6.051135673543373,High,697.9673740173122
2024-01-28,642.0896839757112,165.46541303043213,334.04884132624414,949.5622789436321,81.9645012037749,SUP002,BetaMetals,MAT100,Steel Coil,1.0634842793599386,Normal,686.7772159993814
2024-01-29,707.1793897175334,116.34112197664936,346.21325664685423,1071.8572860441718,83.07190501873838,SUP001,AlphaSteel,MAT104,Steel Sheet,10.137167340673914,High,669.8088329678218
2024-01-30,734.5622439569545,121.050806311978,335.54388318899345,1119.8740441873074,82.40596228628398,SUP002,BetaMetals,MAT103,Steel Bar,3.8721227792510415,High,663.3219623959956
2024-01-31,714.4014958606576,111.58139432455019,328.6791260725502,927.2532344900583,82.108977922242,SUP004,DeltaIron,MAT102,Steel Plate,-2.744593567414322,Normal,679.1318451418128
2024-02-01,636.3782210036652,93.34425199870174,350.6695274808158,919.3271817036773,83.16958926427144,SUP004,DeltaIron,MAT104,Steel Sheet,-10.921488170037463,High,678.0283028746954
2024-02-02,761.4692731184016,110.16999495420546,362.4780826493894,988.7239150144006,83.70459329244314,SUP002,BetaMetals,MAT102,Steel Plate,19.65671482557163,High,690.2019035498513
2024-02-03,690.7960001662534,145.65655904951518,301.30322435995026,903.8222681384482,83.38025712573385,SUP001,AlphaSteel,MAT104,Steel Sheet,-9.28117199827696,High,698.1251868284537
2024-02-04,666.1486411248347,109.28304202897849,326.20640083446517,983.552519919092,83.13354925342232,SUP003,CoreSteel,MAT104,Steel Sheet,-3.5679649325541574,High,701.5621807069001
2024-02-05,692.6049820791952,108.58594569379626,357.83463736172666,936.867406088204,83.61156279086987,SUP003,CoreSteel,MAT102,Steel Plate,3.9715371797031995,High,699.4801224728517
2024-02-06,564.4253935341688,120.52381697125173,368.331865166235,1189.674486140833,84.06793671009075,SUP004,DeltaIron,MAT102,Steel Plate,-18.506882257796086,High,675.1748581267394
2024-02-07,672.8338413014544,119.91312714775667,353.67477851122277,1027.3725792117702,83.75574651148243,SUP001,AlphaSteel,MAT103,Steel Bar,19.20686932394773,High,669.236621761139
2024-02-08,781.7887646685969,109.88684629900126,399.71243913678734,1031.537943375341,83.13317091986595,SUP001,AlphaSteel,MAT103,Steel Bar,16.19343687534982,High,690.0095565704149
2024-02-09,636.2526294799337,110.56647678175068,329.41106006207053,1197.161151479208,82.88643204034693,SUP003,CoreSteel,MAT104,Steel Sheet,-18.61578750755729,High,672.1214646220625
2024-02-10,717.8872251460026,107.14967029271993,337.41456438015143,1131.3018206564448,82.6714837754677,SUP001,AlphaSteel,MAT104,Steel Sheet,12.830531754783658,High,675.9916396191695
2024-02-11,677.5443260698687,117.90254836332413,298.4342123387621,957.7655134093163,84.38020298504343,SUP004,DeltaIron,MAT103,Steel Bar,-5.619670842858227,High,677.6195946113172
2024-02-12,757.6287883790347,108.05507194681547,340.2070467928927,1067.7959664026018,81.93342807302928,SUP003,CoreSteel,MAT101,Steel Rod,11.819811520480172,High,686.9087097970086
2024-02-13,735.0636178566189,70.17406620528482,353.31716992038605,967.3630171683145,83.95909244911408,SUP005,PrimeSteel,MAT102,Steel Plate,-2.978394019410824,Normal,711.28559898593
2024-02-14,740.362335480277,120.02285082289688,324.6480463159226,1002.5939730990743,82.57670292205705,SUP002,BetaMetals,MAT101,Steel Rod,0.7208515691619732,Normal,720.9325267257618
2024-02-15,720.4972496882895,133.41238377857033,349.50582400132606,1036.7266730440858,82.4937359787803,SUP005,PrimeSteel,MAT104,Steel Sheet,-2.683157265030367,Normal,712.1765960142893
2024-02-16,745.7310791077155,114.8835353069369,403.4822862127829,1148.1884667231143,86.471452535226,SUP004,DeltaIron,MAT104,Steel Sheet,3.5022797700259067,High,727.8163745325438
2024-02-17,596.1753479239645,78.54947062950951,345.94350616102975,881.9653051783528,83.46733840508165,SUP004,DeltaIron,MAT104,Steel Sheet,-20.054914616499264,High,710.4289635008241
2024-02-18,580.4029587894285,105.3613869988852,361.19198277883726,1040.6690491969277,84.33363325315604,SUP002,BetaMetals,MAT104,Steel Sheet,-2.6455956606491027,Normal,696.551625317904
2024-02-19,732.2008643051096,117.56345568238189,340.47973899955167,952.1189720533391,83.17574158652839,SUP004,DeltaIron,MAT103,Steel Bar,26.153882094655856,High,692.9190647359147
2024-02-20,668.5235958974303,89.93146027702916,341.50243567392295,1113.5920736939318,82.70632083822403,SUP001,AlphaSteel,MAT101,Steel Rod,-8.69669396909437,High,683.4133473131735
2024-02-21,762.1462627222091,114.6987596045856,336.2700839576703,1003.2333945287284,82.88007634512658,SUP002,BetaMetals,MAT104,Steel Sheet,14.00439227565322,High,686.5253369191639
2024-02-22,734.1636267105673,104.28065871667934,384.0501306508055,1197.051593547702,82.29189039943434,SUP002,BetaMetals,MAT101,Steel Rod,-3.671557203691367,High,688.477676493775
2024-02-23,704.3638019846917,117.64882606602029,361.88808004432224,1023.5403611024013,82.56093380296281,SUP004,DeltaIron,MAT103,Steel Bar,-4.059016769789348,High,682.5680654762001
2024-02-24,626.8378755744369,141.16699992331695,297.29653848574145,879.2659209400397,81.98892304289278,SUP003,CoreSteel,MAT104,Steel Sheet,-11.006517681886741,High,686.9484265691248
2024-02-25,758.5796324735687,121.01246496384648,335.8761256146554,955.2881985572839,82.91626790913463,SUP002,BetaMetals,MAT102,Steel Plate,21.01687885059644,High,712.4022370954305
2024-02-26,684.2186386138087,127.56559594900848,374.1557096762903,1003.7911146999724,84.62398392111126,SUP003,CoreSteel,MAT104,Steel Sheet,-9.802661536968039,High,705.5476334252446
2024-02-27,775.4838781630874,144.88184505287637,345.5319596386639,1052.2305233922323,83.1164727296649,SUP002,BetaMetals,MAT102,Steel Plate,13.338607631937261,High,720.8276737489099
2024-02-28,596.0622490244609,89.64551015425097,372.49640077346294,1012.9211262494517,82.51823281980644,SUP002,BetaMetals,MAT100,Steel Coil,-23.136732328159816,High,697.1013860778031
2024-02-29,657.6446767337756,105.64612045282047,322.86687203836595,1127.6326070072437,82.45165081160144,SUP001,AlphaSteel,MAT104,Steel Sheet,10.331543024256762,High,686.17010750969
2024-03-01,642.1013572018262,68.31986694143717,330.30782069893974,975.9461764884327,83.87897865829254,SUP003,CoreSteel,MAT100,Steel Coil,-2.363482908300274,Normal,677.2754725407093
2024-03-02,772.130556223505,96.36394622238855,330.8826758412828,1102.4447790171498,81.8817761045229,SUP001,AlphaSteel,MAT103,Steel Bar,20.250572213135463,High,698.0315697762904
2024-03-03,721.510954291258,133.36742208743976,331.42248371899643,976.1436367147735,84.22376589107319,SUP002,BetaMetals,MAT100,Steel Coil,-6.55583457023482,High,692.7360443216746
2024-03-04,747.4906993960221,117.22295135442339,399.5259216469179,1000.9312717283709,84.1614588382286,SUP003,CoreSteel,MAT100,Steel Coil,3.6007416034707473,High,701.774910147705
2024-03-05,837.7976031245942,149.92125012006278,358.223043694018,1054.4255123775815,83.5264124281044,SUP003,CoreSteel,MAT100,Steel Coil,12.081341453685068,High,710.6768708564917
2024-03-06,655.4490347055619,100.09967425679723,365.36983738009656,888.8797131983425,84.14304847739368,SUP003,CoreSteel,MAT102,Steel Plate,-21.765229184108094,High,719.1606973823633
2024-03-07,720.0483006130244,144.53273445333267,302.88037603163536,793.4867896732176,82.96255908089358,SUP002,BetaMetals,MAT103,Steel Bar,9.855726759362993,High,728.0755007936845
2024-03-08,602.1580834678323,135.20330510651954,343.1543715409383,991.2677263416668,82.60957847008345,SUP003,CoreSteel,MAT100,Steel Coil,-16.372542931470623,High,722.3693188316854
2024-03-09,591.1742252986177,115.72318932730764,371.3391758019254,1011.2964245980205,83.33488416020722,SUP005,PrimeSteel,MAT101,Steel Rod,-1.8240821589504352,Normal,696.5184144138444
2024-03-10,753.7169644514473,170.2023841872523,355.3232603939367,1098.3434496624993,82.64352275005582,SUP003,CoreSteel,MAT101,Steel Rod,27.49489612317333,High,701.1192730081572
2024-03-11,705.6415908842089,102.29881305303626,374.10748317695015,1071.5564048729539,85.29408253079355,SUP004,DeltaIron,MAT103,Steel Bar,-6.378438569739176,High,695.140828935041
2024-03-12,644.6257478302314,137.08308430103594,345.913476058452,1036.5981667275366,82.42278364984926,SUP003,CoreSteel,MAT103,Steel Bar,-8.646860366821807,High,667.5448496072748
2024-03-13,714.2878268185934,131.34663030182554,399.11415839020026,946.1514099249532,81.45261240127508,SUP004,DeltaIron,MAT101,Steel Rod,10.806592697055638,High,675.9503913377079
2024-03-14,709.750194597034,112.4298516372806,361.14366010064697,1029.727186851856,82.80888362965635,SUP005,PrimeSteel,MAT100,Steel Coil,-0.635266632188014,Normal,674.4792333354236
2024-03-15,680.409105515362,89.24601959182564,340.6616500894938,1005.1262695195692,83.20078525647632,SUP001,AlphaSteel,MAT104,Steel Sheet,-4.1340022595317105,High,685.657950770785
2024-03-16,703.3708668837678,131.37590772093552,318.9984648668887,1017.5482338272582,83.88141765488552,SUP003,CoreSteel,MAT101,Steel Rod,3.3746993069726727,High,701.6860424258064
2024-03-17,699.8549644680547,77.93121838385332,370.1441538106541,812.5498653878834,82.66242644447304,SUP001,AlphaSteel,MAT104,Steel Sheet,-0.49986466333046264,Normal,693.9914709996075
2024-03-18,726.965331355181,93.4843687134423,324.7161544507609,990.3051407345209,82.47423984277376,SUP005,PrimeSteel,MAT100,Steel Coil,3.8737121637384186,High,697.0377196383178
2024-03-19,633.4140397632196,100.67752358927679,314.7180483002917,1006.3123289776072,83.98088276018144,SUP004,DeltaIron,MAT100,Steel Coil,-12.868741817105168,High,695.4360470573162
2024-03-20,753.0961165767723,112.78227974035025,335.0788293004434,1083.9949613266865,84.30798188324135,SUP004,DeltaIron,MAT103,Steel Bar,18.89476224087039,High,700.9800884513417
2024-03-21,600.3773415236603,132.50267496725868,306.11596178134266,912.4062236381235,83.78996250215339,SUP001,AlphaSteel,MAT104,Steel Sheet,-20.27878934594711,High,685.3553951551454
2024-03-22,712.2236612631822,76.46695215636845,313.0338869330849,844.660153325617,83.69813696957318,SUP004,DeltaIron,MAT101,Steel Rod,18.62933725241429,High,689.9003316905483
2024-03-23,624.7678656783332,104.68798044732908,386.022320341156,958.4351146455732,81.90146955220139,SUP005,PrimeSteel,MAT102,Steel Plate,-12.279260061332353,High,678.6713315183433
2024-03-24,767.7038382448644,118.34150610790041,369.6959968387507,987.1436771131473,82.48202841747134,SUP002,BetaMetals,MAT102,Steel Plate,22.87825293500656,High,688.3640277721732
2024-03-25,718.9769255467896,117.1753290579482,358.22426600569736,943.898957148473,82.90935434056816,SUP001,AlphaSteel,MAT104,Steel Sheet,-6.347097704952853,High,687.2228269424031
2024-03-26,716.4268343563205,57.24850684052843,343.99885621676844,1069.1591153854047,82.52217688677992,SUP002,BetaMetals,MAT101,Steel Rod,-0.35468331456253166,Normal,699.0817975985602
2024-03-27,670.0058455442247,87.59981282227452,344.2757482275333,988.6313523838661,80.8784693869047,SUP002,BetaMetals,MAT101,Steel Rod,-6.479515644302058,High,687.2117588796249
2024-03-28,607.1113184186181,83.99399383611504,316.6343482097229,938.552003975387,83.90324306491169,SUP004,DeltaIron,MAT103,Steel Bar,-9.387160954471874,High,688.1737555789047
2024-03-29,679.8096298835873,144.90011236559755,386.3369771282118,994.0486104519483,82.65438939756949,SUP002,BetaMetals,MAT100,Steel Coil,11.97446156239208,High,683.543179667534
2024-03-30,693.8699856922863,139.36271313705532,368.59001978067744,938.1171112441681,82.86539046376143,SUP003,CoreSteel,MAT104,Steel Sheet,2.0682784106937024,Normal,693.4149110980987
2024-03-31,793.8014523580432,108.44302210608667,354.90299525080303,1017.696187364279,84.59802608209448,SUP004,DeltaIron,MAT103,Steel Bar,14.402044868110785,High,697.1431416856957
2024-04-01,717.2026784204484,93.49073503439011,363.9497385026459,1041.5680057590966,82.05165105872179,SUP004,DeltaIron,MAT103,Steel Bar,-9.64961373024108,High,696.8896778105039
2024-04-02,627.4154037385227,103.28819012455169,358.95948317347603,1142.0815069121493,82.43523195505244,SUP001,AlphaSteel,MAT101,Steel Rod,-12.519093609587628,High,684.1737591508188
